Year,Units,Value
2015,Litros,159.2
2016,Litros,162.5
2017,Litros,163.6
2018,Litros,161.2
2019,Litros,161.5
2020,Litros,150.1
2021,Litros,147.4
2022,Litros,153.2
2023,Litros,150.1
2024,Litros,142.9
2025,Litros,146.4
