Year,Units,Value
2015,Porcentaje,7.69
2016,Porcentaje,5.71
2017,Porcentaje,5.83
2018,Porcentaje,7.34
2019,Porcentaje,4.9
2020,Porcentaje,10.68
2021,Porcentaje,6.58
2022,Porcentaje,6.96
2023,Porcentaje,6.19
2024,Porcentaje,10.91
2025,Porcentaje,10.83
