Year,Value,Units
2015,418.3,x1000 tones de CO2
2016,365.6,x1000 tones de CO2
2017,361.1,x1000 tones de CO2
2018,364.4,x1000 tones de CO2
2019,317.6,x1000 tones de CO2
2020,282.8,x1000 tones de CO2
2021,291.6,x1000 tones de CO2
2022,267.6,x1000 tones de CO2
2023,212.8,x1000 tones de CO2
2024,196.0,x1000 tones de CO2
