Year,Value,Units
2014-2015,35.6,Percentatge
2015-2016,36.8,Percentatge
2016-2017,43.0,Percentatge
2017-2018,52.6,Percentatge
2018-2019,51.5,Percentatge
2019-2020,52.1,Percentatge
2020-2021,52.0,Percentatge
2021-2022,53.1,Percentatge
2022-2023,53.7,Percentatge
2023-2024,55.2,Percentatge
2024-2025,62.2,Percentatge
