Year,Value,Units
2015,0.61,Percentatge
2016,0.59,Percentatge
2017,0.66,Percentatge
2018,0.66,Percentatge
2019,0.63,Percentatge
2020,0.67,Percentatge
2021,0.68,Percentatge
2022,0.63,Percentatge
2023,0.62,Percentatge
2024,0.61,Percentatge
2025,0.59,Percentatge
