Year,Value,Units
2020,8.19,Milions d'euros
2021,9.44,Milions d'euros
2022,7.05,Milions d'euros
2023,3.78,Milions d'euros
2024,16.26,Milions d'euros
2025,45.99,Milions d'euros
2026,34.83,Milions d'euros
