Year,Value,Units
2016-2017,23.1,Percentatge
2017-2018,23.6,Percentatge
2018-2019,22.4,Percentatge
2019-2020,22.4,Percentatge
2020-2021,25.3,Percentatge
2021-2022,23.6,Percentatge
2022-2023,25.2,Percentatge
2024-2025,21.1,Percentatge
