Year,Value,Units
2015,10.8,Percentatge
2016,8.5,Percentatge
2017,9.5,Percentatge
2018,9.7,Percentatge
2019,8.2,Percentatge
2020,7.7,Percentatge
2021,5.5,Percentatge
2022,7.7,Percentatge
2023,6.8,Percentatge
2024,7.7,Percentatge
2025,7.1,Percentatge
