Year,Value,Units
2016-2017,14.5,Percentatge
2017-2018,15.5,Percentatge
2018-2019,13.5,Percentatge
2019-2020,10.4,Percentatge
2020-2021,12.2,Percentatge
2021-2022,12.6,Percentatge
2022-2023,14.1,Percentatge
2024-2025,10.8,Percentatge
