Year,Value,Units
2015,0.5,Taxa per mil
2016,0.3,Taxa per mil
2017,0.6,Taxa per mil
2018,0.0,Taxa per mil
2019,0.0,Taxa per mil
2020,0.0,Taxa per mil
2021,0.0,Taxa per mil
