Year,Value,Units
2015,7.69,Percentatge
2016,5.71,Percentatge
2017,5.83,Percentatge
2018,7.34,Percentatge
2019,4.9,Percentatge
2020,10.68,Percentatge
2021,6.58,Percentatge
2022,6.96,Percentatge
2023,6.19,Percentatge
2024,10.91,Percentatge
2025,10.83,Percentatge
