Year,Value,Units
2018,13.8,Percentatge
2019,13.9,Percentatge
2021,10.5,Percentatge
2022,10.8,Percentatge
2023,10.0,Percentatge
2024,9.8,Percentatge
2025,10.6,Percentatge
