Year,Value,Units
2016,32.4,Percentatge
2017,32.3,Percentatge
2018,33.4,Percentatge
2019,37.4,Percentatge
2020,52.8,Percentatge
2021,53.4,Percentatge
2022,56.1,Percentatge
2023,53.4,Percentatge
2024,54.7,Percentatge
2025,58.7,Percentatge
