Year,Value,Units
2015,1535.1,1000 tones de CO2
2016,1233.3,1000 tones de CO2
2017,1412.3,1000 tones de CO2
2018,1273.4,1000 tones de CO2
2019,975.5,1000 tones de CO2
2020,660.6,1000 tones de CO2
2021,717.5,1000 tones de CO2
2022,872.2,1000 tones de CO2
2023,665.1,1000 tones de CO2
2024,586.9,1000 tones de CO2
