Year,Value,Units
2014,109899,m2
2015,109994,m2
2016,110115,m2
2017,110115,m2
2018,110415,m2
2019,110632,m2
2020,110760,m2
2021,110846,m2
2022,110846,m2
2023,110846,m2
2024,110886,m2
2025,116729,m2
