Year,Value,Units
2015,45.3,Percentatge
2016,48.3,Percentatge
2017,44.7,Percentatge
2018,45.9,Percentatge
2019,42.9,Percentatge
2020,48.8,Percentatge
2021,40.1,Percentatge
2022,31.6,Percentatge
2023,27.5,Percentatge
2024,32.7,Percentatge
2025,33.7,Percentatge
