Year,Value,Units
2016-2017,6.0,Ràtio 80/20
2017-2018,6.2,Ràtio 80/20
2018-2019,6.2,Ràtio 80/20
2019-2020,5.7,Ràtio 80/20
2020-2021,6.1,Ràtio 80/20
2021-2022,6.0,Ràtio 80/20
2022-2023,5.8,Ràtio 80/20
2024-2025,5.1,Ràtio 80/20
