Year,Value,Units
2015,11.28,Km2
2016,11.33,Km2
2017,11.36,Km2
2018,11.54,Km2
2019,11.66,Km2
2020,11.93,Km2
2021,11.96,Km2
2022,12.12,Km2
2023,12.29,Km2
2024,12.46,Km2
