Year,Value,Units
2015,6.1,Taxa d'activitat empresarial
2016,7.0,Taxa d'activitat empresarial
2017,8.5,Taxa d'activitat empresarial
2018,8.6,Taxa d'activitat empresarial
2019,7.1,Taxa d'activitat empresarial
2020,6.9,Taxa d'activitat empresarial
2021,7.2,Taxa d'activitat empresarial
2022,7.3,Taxa d'activitat empresarial
2023,8.3,Taxa d'activitat empresarial
2024,9.0,Taxa d'activitat empresarial
