Year,Value,Units
2015,0.8,Percentatge
2016,3.7,Percentatge
2017,0.4,Percentatge
2018,1.5,Percentatge
2019,3.7,Percentatge
2020,2.1,Percentatge
2021,5.5,Percentatge
2022,6.6,Percentatge
2023,2.5,Percentatge
2024,3.2,Percentatge
2025,2.0,Percentatge
