Year,Value,Units
2015-2016,65.6,Percentatge
2016-2017,68.7,Percentatge
2017-2018,69.3,Percentatge
2018-2019,68.3,Percentatge
2019-2020,69.5,Percentatge
2020-2021,61.0,Percentatge
2021-2022,66.9,Percentatge
2022-2023,72.5,Percentatge
2023-2024,74.2,Percentatge
2024-2025,71.3,Percentatge
2025-2026,71.8,Percentatge
