Year,Value,Units
2015,67.7,Percentatge
2016,65.5,Percentatge
2017,67.6,Percentatge
2018,66.7,Percentatge
2019,75.4,Percentatge
2020,77.4,Percentatge
2021,83.3,Percentatge
2022,80.4,Percentatge
2023,71.7,Percentatge
2024,79.2,Percentatge
