Year,Value,Units
2015,159.2,Litres
2016,162.5,Litres
2017,163.6,Litres
2018,161.2,Litres
2019,161.5,Litres
2020,150.1,Litres
2021,147.4,Litres
2022,153.2,Litres
2023,150.1,Litres
2024,142.9,Litres
2025,146.4,Litres
