Year,Units,Value
2015,Tasa por 100.000,44.7
2016,Tasa por 100.000,31.5
2017,Tasa por 100.000,37.7
2018,Tasa por 100.000,44.3
2019,Tasa por 100.000,43.4
2020,Tasa por 100.000,37.3
2021,Tasa por 100.000,34.0
2022,Tasa por 100.000,47.7
