Year,Units,Value
2015,Kg por 1.000 euros de VAB,38.03
2016,Kg por 1.000 euros de VAB,32.43
2017,Kg por 1.000 euros de VAB,32.6
2018,Kg por 1.000 euros de VAB,34.96
2019,Kg por 1.000 euros de VAB,31.8
2020,Kg por 1.000 euros de VAB,33.29
2021,Kg por 1.000 euros de VAB,32.76
2022,Kg por 1.000 euros de VAB,30.24
2023,Kg por 1.000 euros de VAB,32.31
2024,Kg por 1.000 euros de VAB,30.24
