Year,Units,Value
2015,Media,22.9
2016,Media,28.5
2017,Media,25.0
2018,Media,22.2
2019,Media,20.4
2020,Media,10.9
2021,Media,12.4
2022,Media,14.4
2023,Media,17.8
2024,Media,15.0
