Year,Units,Value
2015,Porcentaje,100.0
2016,Porcentaje,100.0
2017,Porcentaje,98.1
2018,Porcentaje,98.1
2019,Porcentaje,100.0
2020,Porcentaje,100.0
2021,Porcentaje,100.0
2022,Porcentaje,100.0
2023,Porcentaje,100.0
2024,Porcentaje,100.0
