Year,Units,Value
2015,1000 tn CO2,1535.1
2016,1000 tn CO2,1233.3
2017,1000 tn CO2,1412.3
2018,1000 tn CO2,1273.4
2019,1000 tn CO2,975.5
2020,1000 tn CO2,660.6
2021,1000 tn CO2,717.5
2022,1000 tn CO2,872.2
2023,1000 tn CO2,667.1
2024,1000 tn CO2,583.1
2025,1000 tn CO2,562.6
