Year,Units,Value
2015,Percentage,100.0
2016,Percentage,100.0
2017,Percentage,98.1
2018,Percentage,98.1
2019,Percentage,100.0
2020,Percentage,100.0
2021,Percentage,100.0
2022,Percentage,100.0
2023,Percentage,100.0
2024,Percentage,100.0
