Year,Units,Value
2016-2017,Percentatge,23.1
2017-2018,Percentatge,23.6
2018-2019,Percentatge,22.4
2019-2020,Percentatge,22.4
2020-2021,Percentatge,25.3
2021-2022,Percentatge,23.6
2022-2023,Percentatge,25.2
2024-2025,Percentatge,21.1
