Year,Units,Value
2015-2016,Percentatge,65.6
2016-2017,Percentatge,68.7
2017-2018,Percentatge,69.3
2018-2019,Percentatge,68.3
2019-2020,Percentatge,69.5
2020-2021,Percentatge,61.0
2021-2022,Percentatge,66.9
2022-2023,Percentatge,72.5
2023-2024,Percentatge,74.2
2024-2025,Percentatge,71.3
2025-2026,Percentatge,71.8
