Year,Units,Value
2015,Percentatge,27.0
2016,Percentatge,38.0
2017,Percentatge,42.0
2018,Percentatge,34.0
2019,Percentatge,42.0
2020,Percentatge,44.0
2021,Percentatge,69.0
2022,Percentatge,68.0
2023,Percentatge,76.0
2024,Percentatge,84.0
2025,Percentatge,86.0
