Year,Units,Value
2015,Litres,105.5
2016,Litres,107.5
2017,Litres,108.3
2018,Litres,107.0
2019,Litres,107.3
2020,Litres,110.4
2021,Litres,106.1
2022,Litres,103.8
2023,Litres,102.7
2024,Litres,98.4
2025,Litres,99.3
