Year,Units,Value
2017,Índex,107.7
2018,Índex,106.1
2019,Índex,106.5
2020,Índex,107.3
2021,Índex,107.4
2022,Índex,107.9
2023,Índex,111.6
2024,Índex,109.2
2025,Índex,113.6
