Year,Units,Value
2017,Percentatge,0.73
2018,Percentatge,0.86
2019,Percentatge,0.98
2020,Percentatge,1.06
2021,Percentatge,1.26
2022,Percentatge,1.38
2023,Percentatge,1.93
2024,Percentatge,1.92
2025,Percentatge,1.81
