Year,Units,Value
2016-2017,Percentatge,16.2
2017-2018,Percentatge,16.6
2018-2019,Percentatge,16.4
2019-2020,Percentatge,16.2
2020-2021,Percentatge,17.2
2021-2022,Percentatge,17.1
2022-2023,Percentatge,15.0
2024-2025,Percentatge,11.4
