Year,Units,Value
2015,Índex,0.78
2016,Índex,0.9
2017,Índex,0.8
2018,Índex,0.62
2019,Índex,0.8
2020,Índex,0.65
2021,Índex,0.77
2022,Índex,0.75
2023,Índex,0.81
2024,Índex,0.96
