Year,Units,Value
2015,Percentatge,100.0
2016,Percentatge,100.0
2017,Percentatge,98.1
2018,Percentatge,98.1
2019,Percentatge,100.0
2020,Percentatge,100.0
2021,Percentatge,100.0
2022,Percentatge,100.0
2023,Percentatge,100.0
2024,Percentatge,100.0
