Year,Units,Value
2020,Milions d'euros,8.19
2021,Milions d'euros,9.44
2022,Milions d'euros,7.05
2023,Milions d'euros,3.78
2024,Milions d'euros,16.26
2025,Milions d'euros,45.99
2026,Milions d'euros,34.83
