Year,Units,Value
2016-2017,Ràtio 80/20,6.0
2017-2018,Ràtio 80/20,6.2
2018-2019,Ràtio 80/20,6.2
2019-2020,Ràtio 80/20,5.7
2020-2021,Ràtio 80/20,6.1
2021-2022,Ràtio 80/20,6.0
2022-2023,Ràtio 80/20,5.8
2024-2025,Ràtio 80/20,5.1
