Year,Units,Value
2015-2016,Percentatge,48.5
2016-2017,Percentatge,50.1
2017-2018,Percentatge,52.6
2018-2019,Percentatge,56.5
2019-2020,Percentatge,59.8
2020-2021,Percentatge,50.7
2021-2022,Percentatge,63.7
2022-2023,Percentatge,61.1
2023-2024,Percentatge,56.8
2024-2025,Percentatge,54.4
2025-2026,Percentatge,56.0
