Year,Units,Value
2016-2017,Percentatge,12.1
2017-2018,Percentatge,9.9
2018-2019,Percentatge,11.4
2019-2020,Percentatge,10.0
2020-2021,Percentatge,11.7
2021-2022,Percentatge,11.9
2022-2023,Percentatge,11.3
2024-2025,Percentatge,12.5
