Year,Units,Value
2016-2017,Percentatge,14.5
2017-2018,Percentatge,15.5
2018-2019,Percentatge,13.5
2019-2020,Percentatge,10.4
2020-2021,Percentatge,12.2
2021-2022,Percentatge,12.6
2022-2023,Percentatge,14.1
2024-2025,Percentatge,10.8
