Year,Units,Value
2015,Porcentaje,0.8
2016,Porcentaje,3.7
2017,Porcentaje,0.4
2018,Porcentaje,1.5
2019,Porcentaje,3.7
2020,Porcentaje,2.1
2021,Porcentaje,5.5
2022,Porcentaje,6.6
2023,Porcentaje,2.5
2024,Porcentaje,3.2
