Year,Value,Units
2015,687.0,1000 toneladas de CO2
2016,683.6,1000 toneladas de CO2
2017,702.4,1000 toneladas de CO2
2018,729.7,1000 toneladas de CO2
2019,759.8,1000 toneladas de CO2
2020,544.5,1000 toneladas de CO2
2021,576.4,1000 toneladas de CO2
2022,678.2,1000 toneladas de CO2
