Year,Units,Value
2015,Kg/habitante/día,1.27
2016,Kg/habitante/día,1.28
2017,Kg/habitante/día,1.29
2018,Kg/habitante/día,1.34
2019,Kg/habitante/día,1.32
2020,Kg/habitante/día,1.18
2021,Kg/habitante/día,1.2
2022,Kg/habitante/día,1.24
2023,Kg/habitante/día,1.22
2024,Kg/habitante/día,1.22
2025,Kg/habitante/día,1.21
