Year,Value,Units
2014-2015,35.6,Porcentaje
2015-2016,36.8,Porcentaje
2016-2017,43.0,Porcentaje
2017-2018,52.6,Porcentaje
2018-2019,51.5,Porcentaje
2019-2020,52.1,Porcentaje
2020-2021,52.0,Porcentaje
2021-2022,53.1,Porcentaje
2022-2023,53.7,Porcentaje
2023-2024,55.2,Porcentaje
2024-2025,62.2,Porcentaje
