Year,Value,Units
2015,16.2,Porcentaje
2016,20.7,Porcentaje
2017,16.5,Porcentaje
2018,21.2,Porcentaje
2019,16.7,Porcentaje
2020,20.2,Porcentaje
2021,18.3,Porcentaje
2022,15.9,Porcentaje
2023,16.5,Porcentaje
