Year,Value,Units
2015,67.7,Porcentaje
2016,65.5,Porcentaje
2017,67.6,Porcentaje
2018,66.7,Porcentaje
2019,75.4,Porcentaje
2020,77.4,Porcentaje
2021,83.3,Porcentaje
2022,80.4,Porcentaje
2023,71.7,Porcentaje
2023,79.2,Porcentaje
