Year,Value,Units
2016-2017,8.6,Porcentaje
2017-2018,7.3,Porcentaje
2018-2019,5.6,Porcentaje
2019-2020,9.1,Porcentaje
2020-2021,11.7,Porcentaje
2021-2022,10.9,Porcentaje
2022-2023,9.1,Porcentaje
2024-2025,11.2,Porcentaje
