Year,Value,Units
2016-2017,16.2,Porcentaje
2017-2018,16.6,Porcentaje
2018-2019,16.4,Porcentaje
2019-2020,16.2,Porcentaje
2020-2021,17.2,Porcentaje
2021-2022,17.1,Porcentaje
2022-2023,15.0,Porcentaje
2024-2025,11.4,Porcentaje
