Year,Value,Units
2015,10.8,Porcentaje
2016,8.5,Porcentaje
2017,9.5,Porcentaje
2018,9.7,Porcentaje
2019,8.2,Porcentaje
2020,7.7,Porcentaje
2021,5.5,Porcentaje
2022,7.7,Porcentaje
2023,6.8,Porcentaje
2024,7.7,Porcentaje
2025,7.1,Porcentaje
