Year,Value,Units
2015-2016,48.5,Porcentaje
2016-2017,50.1,Porcentaje
2017-2018,52.6,Porcentaje
2018-2019,56.5,Porcentaje
2019-2020,59.8,Porcentaje
2020-2021,50.7,Porcentaje
2021-2022,63.7,Porcentaje
2022-2023,61.1,Porcentaje
2023-2024,56.8,Porcentaje
2024-2025,54.4,Porcentaje
2025-2026,56.0,Porcentaje
