Year,Value,Units
2015,7.2,Porcentaje
2016,8.8,Porcentaje
2017,9.0,Porcentaje
2018,9.1,Porcentaje
2019,9.1,Porcentaje
2020,9.0,Porcentaje
2021,9.2,Porcentaje
2022,9.2,Porcentaje
2023,9.2,Porcentaje
2024,9.1,Porcentaje
2025,9.0,Porcentaje
