Year,Value,Units
2015,5.61,Millones de metros cúbicos
2016,5.87,Millones de metros cúbicos
2017,5.81,Millones de metros cúbicos
2018,5.68,Millones de metros cúbicos
2019,5.52,Millones de metros cúbicos
2020,4.99,Millones de metros cúbicos
2021,5.28,Millones de metros cúbicos
2022,5.74,Millones de metros cúbicos
2023,3.88,Millones de metros cúbicos
2024,3.29,Millones de metros cúbicos
2025,4.44,Millones de metros cúbicos
