Year,Value,Units
2016-2017,14.5,Porcentaje
2017-2018,15.5,Porcentaje
2018-2019,13.5,Porcentaje
2019-2020,10.4,Porcentaje
2020-2021,12.2,Porcentaje
2021-2022,12.6,Porcentaje
2022-2023,14.1,Porcentaje
2024-2025,10.8,Porcentaje
