Year,Value,Units
2015,16.9,Porcentaje
2016,18.1,Porcentaje
2017,19.7,Porcentaje
2018,21.3,Porcentaje
2019,20.9,Porcentaje
2020,17.7,Porcentaje
2021,18.6,Porcentaje
2022,13.9,Porcentaje
2023,13.2,Porcentaje
2024,11.6,Porcentaje
2025,11.1,Porcentaje
