Year,Value,Units
2016-2017,30.7,Porcentaje
2017-2018,30.9,Porcentaje
2018-2019,30.6,Porcentaje
2019-2020,28.5,Porcentaje
2020-2021,34.0,Porcentaje
2021-2022,25.6,Porcentaje
2022-2023,28.4,Porcentaje
2024-2025,19.2,Porcentaje
