Year,Value,Units
2015,0.5,Tasa por mil
2016,0.3,Tasa por mil
2017,0.6,Tasa por mil
2018,0.0,Tasa por mil
2019,0.0,Tasa por mil
2020,0.0,Tasa por mil
2021,0.0,Tasa por mil
