Year,Value,Units
2015,27.0,Porcentaje
2016,38.0,Porcentaje
2017,42.0,Porcentaje
2018,34.0,Porcentaje
2019,42.0,Porcentaje
2020,44.0,Porcentaje
2021,69.0,Porcentaje
2022,68.0,Porcentaje
2023,76.0,Porcentaje
2024,84.0,Porcentaje
2025,86.0,Porcentaje
