Year,Units,Value
2016-2017,Porcentaje,16.2
2017-2018,Porcentaje,16.6
2018-2019,Porcentaje,16.4
2019-2020,Porcentaje,16.2
2020-2021,Porcentaje,17.2
2021-2022,Porcentaje,17.1
2022-2023,Porcentaje,15.0
2024-2025,Porcentaje,11.4
