Year,Units,Value
2015,1000 toneladas de CO2,687.0
2016,1000 toneladas de CO2,683.6
2017,1000 toneladas de CO2,702.4
2018,1000 toneladas de CO2,729.7
2019,1000 toneladas de CO2,759.8
2020,1000 toneladas de CO2,544.5
2021,1000 toneladas de CO2,576.4
2022,1000 toneladas de CO2,678.2
