Year,Units,Value
2015,Km2,28.27
2016,Km2,28.32
2017,Km2,28.35
2018,Km2,28.53
2019,Km2,28.65
2020,Km2,28.92
2021,Km2,28.95
2022,Km2,29.11
2023,Km2,29.28
2024,Km2,29.44
2025,Km2,29.6
2015,m2 por habitante,17.6
2016,m2 por habitante,17.6
2017,m2 por habitante,17.5
2018,m2 por habitante,17.6
2019,m2 por habitante,17.5
2020,m2 por habitante,17.4
2021,m2 por habitante,17.7
2022,m2 por habitante,17.8
2023,m2 por habitante,17.7
2024,m2 por habitante,17.0
2025,m2 por habitante,17.1
